date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:54:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:10%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8307.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8307.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:11%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8212.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8212.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:12%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8225.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8225.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:13%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8234.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8234.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:14%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8252.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8252.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:15%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8236.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8236.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:16%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8239.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8239.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:17%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8200.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8200.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:18%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8181.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8181.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:19%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8292.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8292.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:20%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8115.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8115.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:21%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8121.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8121.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:22%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8159.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8159.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:23%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8139.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8139.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:24%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8140.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8140.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:25%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8169.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8169.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:26%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8173.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8173.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:27%20GMT	https://tewimakehotel.com/en/presidential-family-cabins/'https://tewimakehotel.com/wp-content/uploads/2024/11/IMG_8181-1.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/presidential-family-cabins/'https_/tewimakehotel.com/wp-content/uploads/2024/11/IMG_8181-1.jpg'	(from https://tewimakehotel.com/en/presidential-family-cabins/)
13:54:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:28%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/IMG_0997.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/IMG_0997.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:29%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/IMG_0927.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/IMG_0927.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:30%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/Fondo_01-1.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/Fondo_01-1.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:31%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/DSCF7908.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/DSCF7908.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:32%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/DSCF6506.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/DSCF6506.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:33%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/DSCF7097.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/DSCF7097.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:35%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/DSCF6824.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/DSCF6824.8b.delayed	(from https://tewimakehotel.com/en/services/)
13:54:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:35%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/DSCF6533.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/DSCF6533.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:36%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/DSCF6304.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/DSCF6304.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:37%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/DSCF6272.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/DSCF6272.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:38%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/c2.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/c2.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:39	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:39%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/c3.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/c3.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:40%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/c4.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/c4.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:41%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/c5.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/c5.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:42	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:42%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/c6.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/c6.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:43	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:43%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/t2.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/t2.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:44	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:44%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/t3.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/t3.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:45%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/t4.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/t4.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:46%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/t5.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/t5.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:47%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/t6.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/t6.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:48%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/e2.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/e2.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:49%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/e3.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/e3.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:50%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/e4.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/e4.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:51%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/e5.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/e5.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:52%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/e6.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/e6.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:53%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/ex2.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/ex2.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:54%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/ex3.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/ex3.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:55%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/ex4.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/ex4.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:56%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/ex5.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/ex5.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:57%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/ex6.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/ex6.jpg'	(from https://tewimakehotel.com/en/services/)
13:54:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2012%20Mar%202026%2008:24:58%20GMT	https://tewimakehotel.com/en/services/'https://tewimakehotel.com/wp-content/uploads/2023/11/co2.jpg'	/Users/a369/Desktop/tewimake-clone/tewimakehotel.com/en/services/'https_/tewimakehotel.com/wp-content/uploads/2023/11/co2.jpg'	(from https://tewimakehotel.com/en/services/)
